CustomerAttributes,Product
"S, M, Partial High School, Management, High Income, No kids, 31-40, 5, 1, 4","['Road-650 Black, 52', 'Road-550-W Yellow, 42', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, M']"
"S, M, Partial High School, Manual, Low Income, 1-2 kids, 41-50, 0, 0, 2","['Mountain Tire Tube', 'Sport-100 Helmet, Black']"
"S, M, Partial High School, Manual, Low Income, 1-2 kids, 51-60, 0, 0, 2","['Water Bottle - 30 oz.', 'Hydration Pack - 70 oz.']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 21-30, 2, 1, 2","['Road Tire Tube', 'Patch Kit/8 Patches']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 31-40, 2, 1, 1","['Water Bottle - 30 oz.', 'Sport-100 Helmet, Black']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 31-40, 2, 1, 2","[""Women's Mountain Shorts, M"", 'Short-Sleeve Classic Jersey, S', 'ML Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'AWC Logo Cap', 'Touring Tire', 'Touring Tire Tube', 'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, XL', 'ML Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'All-Purpose Bike Stand', 'AWC Logo Cap', 'Road Tire Tube', 'Patch Kit/8 Patches']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 31-40, 3, 1, 1","['Road-250 Red, 44', 'Road-650 Red, 62', 'Road-550-W Yellow, 38', 'Road-350-W Yellow, 42', 'Road-550-W Yellow, 42', 'Long-Sleeve Logo Jersey, M', 'Mountain-400-W Silver, 40', 'Long-Sleeve Logo Jersey, M', 'Road-350-W Yellow, 42', 'Road Tire Tube', 'ML Road Tire']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 31-40, 3, 1, 2","['Road-150 Red, 44', 'Road-250 Black, 58', 'Road-250 Red, 48', 'Mountain-500 Silver, 52', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Mountain-400-W Silver, 46', 'Long-Sleeve Logo Jersey, XL', 'Mountain-400-W Silver, 40', 'ML Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, M', 'LL Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 31-40, 4, 1, 0","['Road-750 Black, 58', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Hydration Pack - 70 oz.']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 31-40, 4, 1, 1","['Road-150 Red, 44', 'Touring-3000 Blue, 50', 'Sport-100 Helmet, Red', 'Mountain-200 Black, 42', 'Patch Kit/8 Patches']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 41-50, 2, 0, 1","['Touring-3000 Yellow, 62', 'Racing Socks, M']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 41-50, 2, 1, 1","['AWC Logo Cap', 'Road-550-W Yellow, 38', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, M']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 41-50, 2, 1, 2","['Road-250 Black, 52', 'Road-250 Black, 48', 'Sport-100 Helmet, Black', 'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, XL', 'Touring Tire Tube', 'Sport-100 Helmet, Red', 'ML Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Black', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Mountain Tire Tube', 'Bike Wash - Dissolver', 'Water Bottle - 30 oz.']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 41-50, 3, 0, 1","['Touring Tire Tube', 'Classic Vest, M', 'Hydration Pack - 70 oz.']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 41-50, 3, 1, 1","['Road-150 Red, 62', 'Road-250 Black, 52', 'Mountain-400-W Silver, 38', 'Mountain Bottle Cage', 'Sport-100 Helmet, Black', 'Touring-3000 Yellow, 58', 'Sport-100 Helmet, Blue', 'Road-550-W Yellow, 44', 'Short-Sleeve Classic Jersey, L', 'Mountain-500 Silver, 40', 'Sport-100 Helmet, Blue', 'Touring-1000 Blue, 46', 'Touring Tire', 'Touring Tire Tube', 'Patch Kit/8 Patches']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 41-50, 3, 1, 2","['Mountain-200 Silver, 38', 'Road-250 Red, 58', 'Mountain-200 Silver, 46', 'ML Mountain Tire', 'Mountain Tire Tube', 'Fender Set - Mountain', 'Half-Finger Gloves, L', 'Road Tire Tube', 'Patch Kit/8 Patches', 'ML Road Tire', 'Patch Kit/8 Patches', 'Road-350-W Yellow, 40', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Half-Finger Gloves, L', 'Mountain Tire Tube', 'LL Mountain Tire', 'Fender Set - Mountain', 'Sport-100 Helmet, Red', 'Mountain-200 Black, 38', 'Fender Set - Mountain', 'Long-Sleeve Logo Jersey, M', 'Short-Sleeve Classic Jersey, XL', 'Mountain-200 Silver, 38', 'Fender Set - Mountain', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 41-50, 4, 0, 2","['Road Tire Tube', 'HL Road Tire', 'Patch Kit/8 Patches']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 41-50, 4, 1, 0","['Road-650 Black, 60', 'Road-550-W Yellow, 40', 'Long-Sleeve Logo Jersey, S', 'LL Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 41-50, 4, 1, 1","['Road-250 Black, 44', 'Mountain-400-W Silver, 38', 'ML Mountain Tire', 'Mountain Tire Tube', 'Fender Set - Mountain', 'Hydration Pack - 70 oz.', 'Road-550-W Yellow, 44', 'AWC Logo Cap', 'Sport-100 Helmet, Black', 'Road-550-W Yellow, 48', 'Short-Sleeve Classic Jersey, M']"
"S, M, Partial High School, Manual, Low Income, 3-5 kids, 41-50, 4, 1, 2","['Road-150 Red, 52', 'Mountain-200 Silver, 46', 'Fender Set - Mountain', 'Patch Kit/8 Patches']"
"S, M, Partial High School, Manual, Low Income, No kids, 21-30, 0, 0, 1","['Fender Set - Mountain', 'Classic Vest, M']"
"S, M, Partial High School, Manual, Low Income, No kids, 21-30, 0, 0, 2","['Road-150 Red, 62', 'Mountain-200 Black, 42', 'Road-250 Black, 44', 'Mountain-200 Silver, 46', 'Road-250 Black, 58', 'Road-250 Red, 52', 'Mountain-200 Black, 46', 'Road-250 Black, 44', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Touring Tire Tube', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Red', 'Touring Tire', 'Touring Tire Tube', 'Long-Sleeve Logo Jersey, S', 'ML Road Tire', 'Road-750 Black, 58', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Mountain-200 Black, 38', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'ML Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'ML Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'Touring Tire Tube', 'Sport-100 Helmet, Blue', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Red', 'Mountain-400-W Silver, 46', 'Fender Set - Mountain', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L', ""Women's Mountain Shorts, S"", 'Long-Sleeve Logo Jersey, XL', 'Touring-2000 Blue, 46', 'Touring Tire', 'Touring Tire Tube', 'Sport-100 Helmet, Red', 'AWC Logo Cap', 'Road Tire Tube', 'Sport-100 Helmet, Blue', 'Touring Tire Tube', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, M', 'AWC Logo Cap', 'Fender Set - Mountain', 'Bike Wash - Dissolver', 'LL Mountain Tire', 'Patch Kit/8 Patches', 'Mountain-500 Silver, 44', 'LL Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'Road-250 Black, 44', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'LL Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Road Tire Tube', 'Sport-100 Helmet, Black', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'ML Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches', 'ML Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Touring Tire', 'Touring Tire Tube', 'Patch Kit/8 Patches', 'Hitch Rack - 4-Bike', 'AWC Logo Cap', 'Touring-1000 Yellow, 54', 'Sport-100 Helmet, Red', 'Touring Tire Tube', 'Touring Tire', 'Touring Tire Tube', 'LL Mountain Tire', 'Mountain Tire Tube', 'Hitch Rack - 4-Bike', 'HL Mountain Tire', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, S', 'AWC Logo Cap', 'Road Tire Tube', 'LL Road Tire', 'Sport-100 Helmet, Black']"
"S, M, Partial High School, Manual, Low Income, No kids, 21-30, 0, 1, 2","['Road-250 Red, 58', 'Mountain-400-W Silver, 38', ""Women's Mountain Shorts, S"", 'Road-550-W Yellow, 38', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Bike Wash - Dissolver', ""Women's Mountain Shorts, L"", 'Half-Finger Gloves, M', 'Short-Sleeve Classic Jersey, S', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Touring Tire Tube', 'Sport-100 Helmet, Red', 'AWC Logo Cap', 'Road Tire Tube', 'Patch Kit/8 Patches', 'LL Road Tire', 'Road Tire Tube', 'Half-Finger Gloves, M', 'Road-750 Black, 48', 'LL Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Road-550-W Yellow, 40', 'Long-Sleeve Logo Jersey, L', 'Road-750 Black, 44', 'LL Road Tire', 'Road Tire Tube', 'AWC Logo Cap', 'Sport-100 Helmet, Blue', 'AWC Logo Cap', 'Sport-100 Helmet, Blue', 'LL Mountain Tire', 'Half-Finger Gloves, L']"
"S, M, Partial High School, Manual, Low Income, No kids, 31-40, 0, 0, 1","['LL Road Tire', 'Road Tire Tube', 'Mountain Tire Tube', 'LL Mountain Tire', 'Road Tire Tube', 'Sport-100 Helmet, Red', 'Touring Tire Tube', 'Sport-100 Helmet, Blue', 'AWC Logo Cap', 'Touring Tire', 'Touring Tire Tube', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'LL Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches']"
"S, M, Partial High School, Manual, Low Income, No kids, 31-40, 0, 0, 2","['Road-150 Red, 44', 'Road-150 Red, 62', 'Road-150 Red, 44', 'Road-250 Red, 58', 'Road-550-W Yellow, 42', 'Mountain-200 Black, 46', 'Road-250 Red, 48', 'Road-250 Black, 58', 'Road-550-W Yellow, 42', 'Road-550-W Yellow, 48', 'Road-250 Red, 44', 'Mountain-200 Black, 38', 'Touring-3000 Blue, 54', 'Racing Socks, L', 'LL Road Tire', 'Patch Kit/8 Patches', ""Women's Mountain Shorts, M"", 'Mountain-400-W Silver, 46', 'Long-Sleeve Logo Jersey, XL', 'ML Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Black', 'AWC Logo Cap', 'Mountain Tire Tube', 'LL Mountain Tire', 'Patch Kit/8 Patches', 'Mountain-200 Black, 46', 'Water Bottle - 30 oz.', 'Water Bottle - 30 oz.', 'ML Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, M', 'Mountain Tire Tube', 'ML Mountain Tire', 'Bike Wash - Dissolver', 'Touring-3000 Blue, 62', 'Touring Tire', 'Touring Tire Tube', 'Road-350-W Yellow, 40', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, XL', 'Touring Tire Tube', 'Patch Kit/8 Patches', ""Women's Mountain Shorts, L"", 'Touring Tire Tube', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'LL Mountain Tire', 'Mountain Tire Tube', 'All-Purpose Bike Stand', 'Touring Tire', 'Patch Kit/8 Patches', 'Hitch Rack - 4-Bike', 'Short-Sleeve Classic Jersey, S', 'Road-350-W Yellow, 44', 'ML Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches', 'LL Mountain Tire', 'Mountain Tire Tube', 'HL Mountain Tire', 'Patch Kit/8 Patches', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Road Tire Tube', 'Sport-100 Helmet, Black', 'Touring Tire Tube', 'Touring Tire', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Red', 'Road-350-W Yellow, 44', 'Sport-100 Helmet, Red', 'LL Road Tire', 'ML Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Touring Tire Tube', 'Touring Tire', 'Hydration Pack - 70 oz.', 'Mountain-400-W Silver, 42', 'ML Mountain Tire', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Red', 'ML Road Tire', 'Road Tire Tube', 'Short-Sleeve Classic Jersey, M', 'Road Tire Tube', 'LL Road Tire', 'Patch Kit/8 Patches', 'LL Mountain Tire', 'LL Road Tire', 'Patch Kit/8 Patches', 'Road Tire Tube', 'LL Road Tire', 'Classic Vest, S', 'ML Mountain Tire', 'Mountain Tire Tube', 'Hydration Pack - 70 oz.', 'Short-Sleeve Classic Jersey, L', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Short-Sleeve Classic Jersey, M', 'Road Tire Tube', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Touring Tire', 'Touring Tire Tube', 'Mountain-500 Silver, 52', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Blue', 'Mountain Tire Tube', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'All-Purpose Bike Stand', 'LL Road Tire', 'Road Tire Tube', 'LL Road Tire', 'Patch Kit/8 Patches', 'ML Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Road Tire Tube', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'Touring Tire', 'Touring Tire Tube', 'Patch Kit/8 Patches', 'Mountain-200 Silver, 46', 'LL Mountain Tire', 'Half-Finger Gloves, M', 'Road Tire Tube', 'Sport-100 Helmet, Black', 'AWC Logo Cap', 'HL Road Tire', 'Road Tire Tube', 'Touring Tire Tube', 'Sport-100 Helmet, Red', 'Mountain-200 Silver, 38', 'Fender Set - Mountain', 'Long-Sleeve Logo Jersey, S', 'Mountain-200 Black, 42', 'Sport-100 Helmet, Black', 'Mountain-400-W Silver, 40', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Sport-100 Helmet, Blue', 'LL Road Tire', 'Road Tire Tube', 'Water Bottle - 30 oz.', 'Mountain-200 Black, 38', 'Touring Tire', 'Touring Tire Tube', 'Patch Kit/8 Patches', 'All-Purpose Bike Stand', 'LL Road Tire', 'Touring Tire', 'Touring Tire Tube', 'Patch Kit/8 Patches', 'Mountain Tire Tube', 'Racing Socks, L', 'HL Mountain Tire', 'Road Tire Tube', 'Short-Sleeve Classic Jersey, XL', 'ML Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, S', 'Half-Finger Gloves, M', 'LL Road Tire', 'Patch Kit/8 Patches', 'Mountain Tire Tube', 'LL Mountain Tire', 'Sport-100 Helmet, Red', 'LL Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Sport-100 Helmet, Red', 'Touring Tire Tube', 'Sport-100 Helmet, Blue', 'Touring-2000 Blue, 46', 'Touring Tire', 'Touring Tire Tube', 'Half-Finger Gloves, L', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Mountain Tire Tube', 'Mountain Tire Tube', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'AWC Logo Cap', 'Water Bottle - 30 oz.', 'Touring Tire Tube', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Touring Tire', 'Touring Tire Tube', 'Half-Finger Gloves, L', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Touring Tire', 'Touring Tire Tube', 'Half-Finger Gloves, S']"
"S, M, Partial High School, Manual, Low Income, No kids, 31-40, 0, 1, 1","['AWC Logo Cap', 'LL Road Tire', 'Mountain Tire Tube', 'HL Mountain Tire', 'Sport-100 Helmet, Red', 'Mountain Tire Tube', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Touring Tire', 'Touring Tire Tube', 'Sport-100 Helmet, Black', 'AWC Logo Cap']"
"S, M, Partial High School, Manual, Low Income, No kids, 31-40, 0, 1, 2","['Road-150 Red, 48', 'Mountain-100 Black, 38', 'Road-250 Red, 58', 'Road-250 Red, 58', 'Mountain-200 Black, 46', 'Mountain-200 Silver, 42', 'Patch Kit/8 Patches', 'Touring Tire Tube', 'Patch Kit/8 Patches', 'Mountain-400-W Silver, 46', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Road Tire Tube', 'Sport-100 Helmet, Blue', 'LL Mountain Tire', 'Mountain Tire Tube', 'LL Road Tire', 'Mountain Tire Tube', ""Women's Mountain Shorts, L"", 'Touring Tire Tube', 'Patch Kit/8 Patches', 'Water Bottle - 30 oz.', 'Classic Vest, S', 'Road Tire Tube', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, M', 'Racing Socks, L', 'Road Tire Tube', ""Women's Mountain Shorts, L"", 'Road Tire Tube', 'Sport-100 Helmet, Red', 'ML Road Tire', 'Mountain-400-W Silver, 46', 'ML Mountain Tire', 'Fender Set - Mountain', 'Hydration Pack - 70 oz.', 'Mountain Tire Tube', 'LL Mountain Tire', 'Road Tire Tube', 'Touring Tire', 'Touring Tire Tube', 'Sport-100 Helmet, Blue', 'Road Tire Tube', 'Patch Kit/8 Patches', 'LL Mountain Tire', 'LL Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Black', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Touring-1000 Yellow, 46', 'AWC Logo Cap', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Blue', 'AWC Logo Cap', 'Touring Tire Tube', 'Sport-100 Helmet, Black', 'Road Tire Tube', 'LL Road Tire', 'Patch Kit/8 Patches', 'Hitch Rack - 4-Bike', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Mountain-400-W Silver, 38', 'Long-Sleeve Logo Jersey, S', 'Touring-3000 Yellow, 58', 'Mountain-200 Silver, 46', 'Sport-100 Helmet, Red', 'AWC Logo Cap', 'LL Road Tire', 'LL Road Tire', 'Road Tire Tube', 'Mountain Tire Tube', 'ML Road Tire', 'Patch Kit/8 Patches', 'Hitch Rack - 4-Bike', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Blue', 'LL Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Red', 'Mountain Tire Tube', 'ML Mountain Tire', 'Sport-100 Helmet, Red', ""Women's Mountain Shorts, L"", 'Short-Sleeve Classic Jersey, M', 'Road Tire Tube', 'All-Purpose Bike Stand', 'Road Tire Tube', 'Sport-100 Helmet, Blue', 'LL Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Red', 'Road Tire Tube', 'LL Road Tire', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Water Bottle - 30 oz.', 'Half-Finger Gloves, M', 'Touring Tire Tube', 'Patch Kit/8 Patches']"
"S, M, Partial High School, Professional, High Income, 1-2 kids, 51-60, 4, 0, 4","['Touring Tire Tube', 'Sport-100 Helmet, Blue']"
"S, M, Partial High School, Professional, High Income, 1-2 kids, 51-60, 5, 0, 2","['Road-250 Black, 44', 'HL Road Tire', 'Road Tire Tube', 'Hydration Pack - 70 oz.', 'Sport-100 Helmet, Blue', 'AWC Logo Cap']"
"S, M, Partial High School, Professional, High Income, 3-5 kids, 31-40, 5, 1, 4","['Road-150 Red, 48', 'Mountain-500 Black, 42', 'LL Mountain Tire']"
"S, M, Partial High School, Professional, High Income, 3-5 kids, 61-70, 5, 0, 3","['Road-250 Black, 44']"
"S, M, Partial High School, Professional, High Income, 3-5 kids, 61-70, 5, 0, 4","['Road-250 Black, 52', 'Sport-100 Helmet, Blue', 'AWC Logo Cap']"
"S, M, Partial High School, Professional, High Income, No kids, 31-40, 5, 0, 4","['Road-650 Black, 48', 'Road-550-W Yellow, 48', 'Road-550-W Yellow, 48', 'Sport-100 Helmet, Blue', 'Half-Finger Gloves, S', 'Road-550-W Yellow, 42', 'ML Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Road-750 Black, 58', 'Classic Vest, L']"
"S, M, Partial High School, Professional, High Income, No kids, 31-40, 5, 1, 4","['Road-150 Red, 48', 'Mountain-200 Black, 38', 'Mountain-200 Black, 42', 'Mountain-200 Black, 42', 'Mountain-200 Black, 42', 'Fender Set - Mountain', 'Sport-100 Helmet, Blue', 'Mountain-200 Black, 38', 'Patch Kit/8 Patches', 'Mountain-200 Silver, 42', 'HL Mountain Tire', 'Mountain Tire Tube', 'Road-250 Red, 58', 'Sport-100 Helmet, Red', 'Touring-1000 Yellow, 54', 'Touring-1000 Yellow, 50', 'Touring-1000 Yellow, 50', 'Sport-100 Helmet, Black']"
"S, M, Partial High School, Professional, High Income, No kids, 51-60, 5, 0, 2","['Road-250 Black, 52', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, XL', 'AWC Logo Cap']"
"S, M, Partial High School, Professional, Mid Income, 3-5 kids, 61-70, 5, 0, 0","['Road Tire Tube', 'Sport-100 Helmet, Red']"
"S, M, Partial High School, Professional, Mid Income, No kids, 31-40, 0, 0, 4","['Short-Sleeve Classic Jersey, M', 'ML Mountain Tire', 'Patch Kit/8 Patches']"
"S, M, Partial High School, Professional, Mid Income, No kids, 31-40, 5, 1, 4","['Mountain-200 Silver, 42', 'Mountain-200 Black, 38', 'Mountain-200 Black, 38', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'Mountain-200 Silver, 46', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Racing Socks, L', 'Touring-1000 Yellow, 54', 'Touring-1000 Yellow, 54', 'Water Bottle - 30 oz.', 'Road Bottle Cage']"
"S, M, Partial High School, Skilled Manual, Low Income, 1-2 kids, 51-60, 1, 1, 2","[""Women's Mountain Shorts, M"", 'Mountain-500 Silver, 40', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Hitch Rack - 4-Bike', 'Mountain Tire Tube', 'Patch Kit/8 Patches']"
"S, M, Partial High School, Skilled Manual, Low Income, 1-2 kids, 61-70, 1, 0, 2","[""Women's Mountain Shorts, M"", 'AWC Logo Cap', 'Short-Sleeve Classic Jersey, XL']"
"S, M, Partial High School, Skilled Manual, Low Income, 3-5 kids, 61-70, 0, 0, 3","['Mountain Tire Tube', 'ML Mountain Tire', 'Fender Set - Mountain', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, S', 'AWC Logo Cap']"
"S, M, Partial High School, Skilled Manual, Low Income, 3-5 kids, 61-70, 0, 1, 3","['Touring-3000 Yellow, 50']"
"S, M, Partial High School, Skilled Manual, Low Income, No kids, 21-30, 0, 0, 2","['Road-750 Black, 58', 'Sport-100 Helmet, Red']"
"S, M, Partial High School, Skilled Manual, Low Income, No kids, 31-40, 0, 1, 2","['Road-250 Red, 52', 'Mountain-500 Silver, 44', 'Fender Set - Mountain', 'Sport-100 Helmet, Red', 'Half-Finger Gloves, L']"
"S, M, Partial High School, Skilled Manual, Mid Income, 1-2 kids, 31-40, 0, 1, 2","['LL Road Tire', 'Patch Kit/8 Patches']"
"S, M, Partial High School, Skilled Manual, Mid Income, 1-2 kids, 41-50, 0, 0, 2","['LL Mountain Tire', 'Mountain Tire Tube', 'Fender Set - Mountain', 'Sport-100 Helmet, Blue', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'Fender Set - Mountain', 'Long-Sleeve Logo Jersey, S', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Sport-100 Helmet, Red', 'LL Mountain Tire', 'Patch Kit/8 Patches']"
"S, M, Partial High School, Skilled Manual, Mid Income, 1-2 kids, 41-50, 0, 1, 2","['Touring Tire Tube', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Long-Sleeve Logo Jersey, S']"
"S, M, Partial High School, Skilled Manual, Mid Income, 1-2 kids, 51-60, 0, 0, 2","['Mountain-200 Silver, 46', 'Patch Kit/8 Patches', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'Water Bottle - 30 oz.', 'ML Mountain Tire', 'Water Bottle - 30 oz.', 'Long-Sleeve Logo Jersey, S', 'Mountain Tire Tube', 'Half-Finger Gloves, M', 'Sport-100 Helmet, Blue', 'Touring Tire Tube', 'Touring Tire', 'Road Bottle Cage', ""Women's Mountain Shorts, M"", 'LL Road Tire', 'Patch Kit/8 Patches', 'Water Bottle - 30 oz.', 'Mountain Tire Tube', 'HL Mountain Tire', 'Classic Vest, M', 'Sport-100 Helmet, Red', 'LL Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Red', 'Touring-3000 Yellow, 54', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Mountain Tire Tube', 'Bike Wash - Dissolver', 'Touring Tire Tube', 'Sport-100 Helmet, Black', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver']"
